case_id,activity,timestamp,resource,lifecycle
case-4119,T02 Check confirmation of receipt,2010-11-09T11:30:54.690+01:00,Resource32,complete
case-4119,T04 Determine confirmation of receipt,2010-11-12T09:00:02.359+01:00,Resource10,complete
case-4119,T05 Print and send confirmation of receipt,2010-11-16T10:21:07.769+01:00,admin1,complete
case-4144,Confirmation of receipt,2010-12-10T12:09:40.789+01:00,Resource01,complete
case-4144,T06 Determine necessity of stop advice,2010-12-10T12:10:20.113+01:00,Resource01,complete
case-4144,T10 Determine necessity to stop indication,2010-12-10T12:13:38.826+01:00,Resource01,complete
case-4144,T02 Check confirmation of receipt,2010-12-10T12:57:20.976+01:00,Resource34,complete
case-4144,T04 Determine confirmation of receipt,2010-12-10T13:45:13.774+01:00,Resource19,complete
case-4144,T05 Print and send confirmation of receipt,2010-12-15T14:11:41.002+01:00,Resource01,complete
case-4146,Confirmation of receipt,2010-11-25T16:15:12.031+01:00,Resource07,complete
case-4146,T06 Determine necessity of stop advice,2010-11-25T16:15:42.738+01:00,Resource07,complete
case-4146,T10 Determine necessity to stop indication,2010-11-25T16:16:29.698+01:00,Resource07,complete
case-4146,T02 Check confirmation of receipt,2010-11-30T09:09:54.177+01:00,Resource11,complete
case-4146,T04 Determine confirmation of receipt,2010-11-30T09:10:50.238+01:00,Resource11,complete
case-4146,T05 Print and send confirmation of receipt,2010-11-30T09:11:11.593+01:00,Resource11,complete
case-4147,Confirmation of receipt,2010-12-01T16:24:55.077+01:00,Resource02,complete
case-4147,T02 Check confirmation of receipt,2010-12-01T16:34:36.807+01:00,Resource39,complete
case-4147,T03 Adjust confirmation of receipt,2010-12-06T13:59:49.294+01:00,Resource02,complete
case-4147,T02 Check confirmation of receipt,2010-12-06T14:00:05.661+01:00,Resource02,complete
case-4147,T04 Determine confirmation of receipt,2010-12-07T08:15:15.538+01:00,Resource10,complete
case-4147,T05 Print and send confirmation of receipt,2010-12-07T08:32:14.837+01:00,admin1,complete
case-4147,T06 Determine necessity of stop advice,2010-12-08T16:12:55.966+01:00,Resource02,complete
case-4147,T10 Determine necessity to stop indication,2010-12-08T16:16:39.128+01:00,Resource02,complete
case-4149,Confirmation of receipt,2010-11-05T14:30:08.159+01:00,Resource08,complete
case-4149,T06 Determine necessity of stop advice,2010-11-05T14:31:07.966+01:00,Resource08,complete
case-4149,T10 Determine necessity to stop indication,2010-11-05T14:31:35.445+01:00,Resource08,complete
case-4149,T02 Check confirmation of receipt,2010-11-09T15:44:17.788+01:00,Resource24,complete
case-4149,T04 Determine confirmation of receipt,2010-11-12T15:00:18.957+01:00,Resource10,complete
case-4149,T05 Print and send confirmation of receipt,2010-11-16T10:25:26.201+01:00,admin1,complete
case-4157,Confirmation of receipt,2010-11-30T08:24:42.997+01:00,Resource11,complete
case-4157,T06 Determine necessity of stop advice,2010-11-30T08:25:31.275+01:00,Resource11,complete
case-4157,T06 Determine necessity of stop advice,2010-11-30T08:26:34.330+01:00,Resource11,complete
case-4157,T06 Determine necessity of stop advice,2010-11-30T08:27:08.940+01:00,Resource11,complete
case-4157,T07-4 Draft internal advice to hold for type 4,2010-11-30T08:27:59.445+01:00,Resource11,complete
case-4157,T06 Determine necessity of stop advice,2010-11-30T08:28:44.151+01:00,Resource11,complete
case-4157,T10 Determine necessity to stop indication,2010-11-30T08:29:45.853+01:00,Resource11,complete
case-4157,T02 Check confirmation of receipt,2010-12-08T11:07:58.906+01:00,Resource11,complete
case-4157,T04 Determine confirmation of receipt,2010-12-08T11:08:59.730+01:00,Resource11,complete
case-4157,T05 Print and send confirmation of receipt,2010-12-10T13:34:40.772+01:00,admin1,complete
case-4158,Confirmation of receipt,2010-12-02T07:47:54.417+01:00,Resource11,complete
case-4158,T02 Check confirmation of receipt,2010-12-07T08:34:56.309+01:00,Resource19,complete
case-4158,T06 Determine necessity of stop advice,2010-12-08T11:43:04.093+01:00,Resource11,complete
case-4158,T04 Determine confirmation of receipt,2010-12-08T11:43:51.948+01:00,Resource11,complete
case-4158,T10 Determine necessity to stop indication,2010-12-08T11:45:40.022+01:00,Resource11,complete
case-4158,T05 Print and send confirmation of receipt,2010-12-14T13:49:29.028+01:00,Resource11,complete
case-4159,Confirmation of receipt,2010-11-26T11:50:26.184+01:00,Resource02,complete
case-4159,T06 Determine necessity of stop advice,2010-11-26T11:53:55.563+01:00,Resource02,complete
case-4159,T10 Determine necessity to stop indication,2010-11-26T11:54:25.036+01:00,Resource02,complete
case-4159,T02 Check confirmation of receipt,2010-11-26T14:23:11.333+01:00,Resource08,complete
case-4159,T04 Determine confirmation of receipt,2010-12-03T11:40:19.957+01:00,Resource02,complete
case-4159,T05 Print and send confirmation of receipt,2010-12-06T14:38:19.085+01:00,admin1,complete
case-416,Confirmation of receipt,2010-10-20T12:56:58.348+02:00,Resource21,complete
case-416,T02 Check confirmation of receipt,2010-10-20T12:57:49.263+02:00,Resource21,complete
case-416,T04 Determine confirmation of receipt,2010-10-20T12:58:58.565+02:00,Resource21,complete
case-416,T05 Print and send confirmation of receipt,2010-10-20T12:59:23.662+02:00,Resource21,complete
case-416,T06 Determine necessity of stop advice,2010-10-20T13:02:33.507+02:00,Resource21,complete
case-416,T10 Determine necessity to stop indication,2010-11-08T14:07:42.360+01:00,Resource21,complete
case-4161,Confirmation of receipt,2010-11-23T12:19:41.441+01:00,Resource15,complete
case-4161,T02 Check confirmation of receipt,2010-11-26T09:00:46.351+01:00,Resource24,complete
case-4161,T04 Determine confirmation of receipt,2010-11-30T08:21:40.981+01:00,Resource15,complete
case-4161,T03 Adjust confirmation of receipt,2011-02-07T10:04:23.135+01:00,admin2,complete
case-4161,T06 Determine necessity of stop advice,2011-02-07T10:04:23.862+01:00,admin2,complete
case-4175,Confirmation of receipt,2010-11-04T15:18:33.535+01:00,Resource25,complete
case-4175,T06 Determine necessity of stop advice,2010-11-04T15:21:59.690+01:00,Resource25,complete
case-4175,T07-5 Draft intern advice aspect 5,2010-11-10T14:20:21.653+01:00,Resource25,complete
case-4175,T06 Determine necessity of stop advice,2010-11-10T14:21:06.822+01:00,Resource25,complete
case-4175,T07-5 Draft intern advice aspect 5,2010-11-10T14:25:50.320+01:00,Resource25,complete
case-4175,T06 Determine necessity of stop advice,2010-11-10T14:26:38.744+01:00,Resource25,complete
case-4175,T10 Determine necessity to stop indication,2010-11-10T14:28:05.476+01:00,Resource25,complete
case-4175,T02 Check confirmation of receipt,2010-11-11T13:20:04.142+01:00,Resource28,complete
case-4175,T04 Determine confirmation of receipt,2010-11-17T13:41:03.018+01:00,Resource19,complete
case-4175,T05 Print and send confirmation of receipt,2010-11-30T08:56:13.703+01:00,admin1,complete
case-4185,Confirmation of receipt,2010-12-02T08:11:39.624+01:00,Resource11,complete
case-4185,T06 Determine necessity of stop advice,2010-12-02T08:11:57.582+01:00,Resource11,complete
case-4185,T10 Determine necessity to stop indication,2010-12-02T08:13:55.406+01:00,Resource11,complete
case-4185,T02 Check confirmation of receipt,2010-12-02T08:20:08.769+01:00,Resource11,complete
case-4185,T03 Adjust confirmation of receipt,2010-12-02T08:21:46.572+01:00,Resource11,complete
case-4185,T02 Check confirmation of receipt,2010-12-02T08:27:20.046+01:00,Resource11,complete
case-4185,T03 Adjust confirmation of receipt,2010-12-02T08:27:39.920+01:00,Resource11,complete
case-4185,T02 Check confirmation of receipt,2010-12-02T08:28:03.007+01:00,Resource11,complete
case-4185,T04 Determine confirmation of receipt,2010-12-02T08:28:43.868+01:00,Resource11,complete
case-4185,T03 Adjust confirmation of receipt,2010-12-02T08:29:00.825+01:00,Resource11,complete
case-4185,T02 Check confirmation of receipt,2010-12-08T14:31:19.493+01:00,Resource11,complete
case-4185,T04 Determine confirmation of receipt,2010-12-08T14:36:17.802+01:00,Resource11,complete
case-4185,T05 Print and send confirmation of receipt,2010-12-10T13:57:18.174+01:00,admin1,complete
case-4186,Confirmation of receipt,2010-12-02T08:00:12.219+01:00,Resource11,complete
case-4186,T06 Determine necessity of stop advice,2010-12-02T08:02:51.102+01:00,Resource11,complete
case-4186,T10 Determine necessity to stop indication,2010-12-02T08:03:20.160+01:00,Resource11,complete
case-4186,T02 Check confirmation of receipt,2010-12-07T08:37:16.390+01:00,Resource19,complete
case-4186,T04 Determine confirmation of receipt,2010-12-07T08:53:52.015+01:00,Resource10,complete
case-4186,T05 Print and send confirmation of receipt,2010-12-07T09:09:18.787+01:00,admin1,complete
case-4187,Confirmation of receipt,2010-12-02T07:53:22.504+01:00,Resource11,complete
case-4187,T06 Determine necessity of stop advice,2010-12-02T07:54:13.466+01:00,Resource11,complete
case-4187,T10 Determine necessity to stop indication,2010-12-02T07:54:35.995+01:00,Resource11,complete
case-4187,T02 Check confirmation of receipt,2010-12-07T08:35:27.763+01:00,Resource19,complete
case-4187,T04 Determine confirmation of receipt,2010-12-08T12:28:13.793+01:00,Resource11,complete
case-4187,T05 Print and send confirmation of receipt,2010-12-14T13:53:30.413+01:00,Resource11,complete
case-4188,Confirmation of receipt,2010-11-08T12:44:00.430+01:00,Resource09,complete
case-4188,T06 Determine necessity of stop advice,2010-11-08T12:46:16.023+01:00,Resource09,complete
case-4188,T08 Draft and send request for advice,2010-11-08T12:46:56.586+01:00,Resource09,complete
case-4188,T09-4 Process or receive external advice from party 4,2010-11-08T12:47:12.538+01:00,Resource09,complete
case-4188,T06 Determine necessity of stop advice,2010-11-08T12:47:34.348+01:00,Resource09,complete
case-4188,T10 Determine necessity to stop indication,2010-11-08T12:49:11.529+01:00,Resource09,complete
case-4188,T02 Check confirmation of receipt,2010-11-09T12:13:20.418+01:00,Resource19,complete
case-4188,T04 Determine confirmation of receipt,2010-11-12T09:02:49.872+01:00,Resource10,complete
case-4188,T05 Print and send confirmation of receipt,2010-11-16T10:21:50.718+01:00,admin1,complete
case-4189,Confirmation of receipt,2010-12-20T12:36:28.288+01:00,admin2,complete
case-4208,Confirmation of receipt,2010-12-02T08:47:31.459+01:00,Resource11,complete
case-4208,T02 Check confirmation of receipt,2010-12-02T08:48:34.402+01:00,Resource11,complete
case-4208,T06 Determine necessity of stop advice,2010-12-02T08:50:22.430+01:00,Resource11,complete
case-4208,T10 Determine necessity to stop indication,2010-12-02T08:53:00.533+01:00,Resource11,complete
case-4208,T04 Determine confirmation of receipt,2010-12-02T08:54:01.332+01:00,Resource11,complete
case-4208,T05 Print and send confirmation of receipt,2010-12-02T08:54:39.811+01:00,Resource11,complete
case-4219,Confirmation of receipt,2010-12-07T16:20:44.780+01:00,Resource02,complete
case-4219,T02 Check confirmation of receipt,2010-12-07T16:43:55.262+01:00,Resource02,complete
case-4219,T04 Determine confirmation of receipt,2010-12-07T16:47:52.078+01:00,Resource02,complete
case-4219,T05 Print and send confirmation of receipt,2010-12-07T16:48:44.941+01:00,Resource02,complete
case-4219,T06 Determine necessity of stop advice,2010-12-07T16:49:47.960+01:00,Resource02,complete
case-4219,T10 Determine necessity to stop indication,2010-12-07T16:50:10.110+01:00,Resource02,complete
case-4243,Confirmation of receipt,2010-12-08T10:05:01.220+01:00,Resource11,complete
case-4243,T06 Determine necessity of stop advice,2010-12-08T10:05:22.642+01:00,Resource11,complete
case-4243,T02 Check confirmation of receipt,2010-12-08T10:07:08.958+01:00,Resource11,complete
case-4243,T10 Determine necessity to stop indication,2010-12-08T10:08:28.383+01:00,Resource11,complete
case-4243,T04 Determine confirmation of receipt,2010-12-08T10:52:20.092+01:00,Resource11,complete
case-4243,T05 Print and send confirmation of receipt,2010-12-10T13:31:07.754+01:00,admin1,complete
case-4247,Confirmation of receipt,2010-11-25T16:26:23.142+01:00,Resource07,complete
case-4247,T06 Determine necessity of stop advice,2010-11-25T16:26:41.545+01:00,Resource07,complete
case-4247,T10 Determine necessity to stop indication,2010-11-25T16:27:03.105+01:00,Resource07,complete
case-4247,T02 Check confirmation of receipt,2010-11-30T11:15:10.421+01:00,Resource07,complete
case-4247,T04 Determine confirmation of receipt,2010-11-30T11:33:21.851+01:00,Resource07,complete
case-4247,T05 Print and send confirmation of receipt,2010-11-30T12:26:33.377+01:00,Resource11,complete
case-4248,Confirmation of receipt,2010-12-20T12:50:06.640+01:00,admin2,complete
case-4249,Confirmation of receipt,2010-11-30T12:05:24.139+01:00,Resource11,complete
case-4249,T06 Determine necessity of stop advice,2010-11-30T12:18:29.293+01:00,Resource11,complete
case-4249,T02 Check confirmation of receipt,2010-11-30T12:19:14.969+01:00,Resource11,complete
case-4249,T10 Determine necessity to stop indication,2010-11-30T12:19:49.002+01:00,Resource11,complete
case-4249,T04 Determine confirmation of receipt,2010-11-30T12:20:31.346+01:00,Resource11,complete
case-4249,T05 Print and send confirmation of receipt,2010-11-30T12:20:46.444+01:00,Resource11,complete
case-4251,Confirmation of receipt,2010-11-18T09:19:56.129+01:00,Resource05,complete
case-4251,T06 Determine necessity of stop advice,2010-11-18T09:24:17.458+01:00,Resource05,complete
case-4251,T10 Determine necessity to stop indication,2010-11-18T09:25:18.636+01:00,Resource05,complete
case-4251,T02 Check confirmation of receipt,2010-11-19T16:22:08.685+01:00,Resource24,complete
case-4251,T04 Determine confirmation of receipt,2010-11-24T11:33:38.008+01:00,Resource10,complete
case-4251,T05 Print and send confirmation of receipt,2010-11-30T09:28:28.886+01:00,admin1,complete
case-4255,Confirmation of receipt,2010-11-30T12:34:39.201+01:00,Resource11,complete
case-4255,T02 Check confirmation of receipt,2010-11-30T12:35:52.251+01:00,Resource11,complete
case-4255,T04 Determine confirmation of receipt,2010-11-30T12:36:27.260+01:00,Resource11,complete
case-4255,T05 Print and send confirmation of receipt,2010-11-30T12:37:18.867+01:00,Resource11,complete
case-4255,T06 Determine necessity of stop advice,2010-11-30T12:37:31.816+01:00,Resource11,complete
case-4255,T10 Determine necessity to stop indication,2010-11-30T12:37:50.542+01:00,Resource11,complete
case-4274,Confirmation of receipt,2010-11-19T10:30:32.551+01:00,Resource17,complete
case-4274,T06 Determine necessity of stop advice,2010-11-19T10:31:15.981+01:00,Resource17,complete
case-4274,T10 Determine necessity to stop indication,2010-11-19T10:31:45.859+01:00,Resource17,complete
case-4274,T02 Check confirmation of receipt,2010-11-19T14:02:07.406+01:00,Resource04,complete
case-4274,T04 Determine confirmation of receipt,2010-11-24T11:23:03.928+01:00,Resource10,complete
case-4274,T05 Print and send confirmation of receipt,2010-11-30T09:29:49.304+01:00,admin1,complete
case-4277,Confirmation of receipt,2010-12-02T15:03:17.656+01:00,Resource02,complete
case-4277,T02 Check confirmation of receipt,2010-12-06T14:10:19.116+01:00,Resource02,complete
case-4277,T06 Determine necessity of stop advice,2010-12-06T14:42:57.169+01:00,Resource02,complete
case-4277,T10 Determine necessity to stop indication,2010-12-06T14:51:10.689+01:00,Resource02,complete
case-4277,T04 Determine confirmation of receipt,2010-12-07T08:47:24.975+01:00,Resource10,complete
case-4277,T05 Print and send confirmation of receipt,2010-12-07T08:49:10.781+01:00,admin1,complete
case-4279,Confirmation of receipt,2010-11-10T11:21:33.057+01:00,Resource12,complete
case-4279,T06 Determine necessity of stop advice,2010-11-11T14:13:35.775+01:00,Resource12,complete
case-4279,T10 Determine necessity to stop indication,2010-11-11T14:14:13.332+01:00,Resource12,complete
case-4279,T02 Check confirmation of receipt,2010-11-11T14:32:50.573+01:00,Resource12,complete
case-4279,T04 Determine confirmation of receipt,2010-11-11T14:33:20.077+01:00,Resource12,complete
case-4279,T05 Print and send confirmation of receipt,2010-11-11T14:33:31.895+01:00,Resource12,complete
case-4317,Confirmation of receipt,2010-11-23T12:58:39.850+01:00,Resource08,complete
case-4317,T06 Determine necessity of stop advice,2010-11-23T13:02:43.993+01:00,Resource08,complete
case-4317,T10 Determine necessity to stop indication,2010-11-23T13:03:09.100+01:00,Resource08,complete
case-4317,T02 Check confirmation of receipt,2010-11-26T08:57:14.441+01:00,Resource24,complete
case-4317,T04 Determine confirmation of receipt,2010-11-26T10:09:50.090+01:00,Resource04,complete
case-4317,T05 Print and send confirmation of receipt,2010-11-30T10:02:41.089+01:00,admin1,complete
case-4319,Confirmation of receipt,2010-11-30T13:56:43.347+01:00,Resource11,complete
case-4319,T02 Check confirmation of receipt,2010-11-30T13:57:29.374+01:00,Resource11,complete
case-4319,T06 Determine necessity of stop advice,2010-11-30T13:58:42.811+01:00,Resource11,complete
case-4319,T04 Determine confirmation of receipt,2010-11-30T13:59:06.922+01:00,Resource11,complete
case-4319,T05 Print and send confirmation of receipt,2010-11-30T14:00:38.275+01:00,Resource11,complete
case-4319,T10 Determine necessity to stop indication,2010-11-30T14:01:04.464+01:00,Resource11,complete
case-4328,Confirmation of receipt,2011-03-01T15:45:50.426+01:00,Resource36,complete
case-4328,T02 Check confirmation of receipt,2011-03-01T15:50:01.543+01:00,Resource36,complete
case-4328,T06 Determine necessity of stop advice,2011-03-01T15:50:53.503+01:00,Resource36,complete
case-4328,T04 Determine confirmation of receipt,2011-03-01T15:52:02.024+01:00,Resource36,complete
case-4328,T05 Print and send confirmation of receipt,2011-03-01T15:53:25.806+01:00,Resource36,complete
case-4328,T10 Determine necessity to stop indication,2011-03-01T15:55:04.214+01:00,Resource36,complete
case-4344,Confirmation of receipt,2010-11-23T09:16:35.832+01:00,Resource04,complete
case-4344,T02 Check confirmation of receipt,2010-11-23T09:18:53.915+01:00,Resource04,complete
case-4344,T04 Determine confirmation of receipt,2010-11-23T09:19:10.039+01:00,Resource04,complete
case-4344,T05 Print and send confirmation of receipt,2010-11-23T09:24:11.612+01:00,Resource04,complete
case-4344,T06 Determine necessity of stop advice,2010-11-23T09:25:26.571+01:00,Resource04,complete
case-4344,T10 Determine necessity to stop indication,2010-11-23T09:27:57.790+01:00,Resource04,complete
case-4345,Confirmation of receipt,2010-11-23T15:59:06.988+01:00,Resource21,complete
case-4345,T02 Check confirmation of receipt,2010-11-23T16:08:15.596+01:00,Resource21,complete
case-4345,T04 Determine confirmation of receipt,2010-11-25T10:16:49.103+01:00,Resource10,complete
case-4345,T05 Print and send confirmation of receipt,2010-11-30T09:46:14.548+01:00,admin1,complete
case-4345,T06 Determine necessity of stop advice,2010-11-30T13:58:39.431+01:00,Resource04,complete
case-4345,T10 Determine necessity to stop indication,2010-11-30T13:58:56.702+01:00,Resource04,complete
case-4346,Confirmation of receipt,2010-11-25T09:01:06.997+01:00,Resource21,complete
case-4346,T02 Check confirmation of receipt,2010-11-25T09:09:53.721+01:00,Resource21,complete
case-4346,T04 Determine confirmation of receipt,2010-11-25T10:24:54.306+01:00,Resource21,complete
case-4346,T05 Print and send confirmation of receipt,2010-11-30T09:32:31.628+01:00,admin1,complete
case-4346,T06 Determine necessity of stop advice,2011-04-04T13:48:49.776+02:00,Resource21,complete
case-4346,T07-1 Draft intern advice aspect 1,2011-04-04T13:51:48.317+02:00,Resource21,complete
case-4346,T06 Determine necessity of stop advice,2011-04-04T13:52:20.251+02:00,Resource21,complete
case-4346,T10 Determine necessity to stop indication,2011-04-04T13:54:21.379+02:00,Resource21,complete
case-4347,Confirmation of receipt,2010-11-23T15:37:51.505+01:00,admin2,complete
case-4348,Confirmation of receipt,2010-11-23T15:47:49.945+01:00,admin2,complete
case-4349,Confirmation of receipt,2010-11-23T15:48:25.571+01:00,admin2,complete
case-4350,Confirmation of receipt,2011-01-19T10:12:28.533+01:00,admin2,complete
case-4363,Confirmation of receipt,2010-11-23T15:59:11.872+01:00,admin2,complete
